,loss,accuracy,val_loss,val_accuracy
0,0.5744106670220693,0.8125,2.048720217886425,0.595522403717041
1,0.545844962199529,0.84375,2.0477236906687417,0.595522403717041
2,0.47655144333839417,0.8645833134651184,2.046827346086502,0.5947760939598083
3,0.1937174325188001,0.9479166865348816,2.0461971859137216,0.595522403717041
4,0.27704283595085144,0.9166666865348816,2.045877966142836,0.595522403717041
5,0.4237710138161977,0.8541666865348816,2.044640464442117,0.595522403717041
6,0.409599632024765,0.8645833134651184,2.044004982426053,0.595522403717041
7,0.2926734735568364,0.8541666865348816,2.043114863690876,0.595522403717041
8,0.6134610374768575,0.8020833134651184,2.0423797170321145,0.5947760939598083
9,0.38994749387105304,0.875,2.0415659149487815,0.5947760939598083
10,0.4190402030944824,0.8854166865348816,2.0405668375037966,0.595522403717041
11,0.44753918051719666,0.84375,2.03971567040398,0.595522403717041
12,0.45514880617459613,0.8541666865348816,2.0387359034447443,0.595522403717041
13,0.63129989306132,0.8333333134651184,2.0380118006751653,0.5947760939598083
14,0.32171016186475754,0.8958333134651184,2.0378497838974,0.5947760939598083
15,0.5438768068949381,0.84375,2.0371030498118627,0.5947760939598083
16,0.49154343207677204,0.84375,2.0363411676316034,0.595522403717041
17,0.3504805664221446,0.8958333134651184,2.035550818556831,0.595522403717041
18,0.6184390733639399,0.8020833134651184,2.0340527565706346,0.595522403717041
19,0.6199096838633219,0.8229166865348816,2.0326024166175296,0.595522403717041
20,0.31285130977630615,0.90625,2.032085268270402,0.595522403717041
21,0.6698014338811239,0.7916666865348816,2.0305258943921043,0.5962686538696289
22,0.23964820802211761,0.9270833134651184,2.0301716370241984,0.5962686538696289
23,0.3593554546435674,0.875,2.0292743103844777,0.595522403717041
24,0.3197684586048126,0.9166666865348816,2.0285632269723073,0.595522403717041
25,0.6084785461425781,0.84375,2.027506513254983,0.595522403717041
26,0.21373833467562994,0.9479166865348816,2.0271585143747783,0.595522403717041
27,0.34953029950459796,0.875,2.02634296530769,0.595522403717041
28,0.34396034479141235,0.8958333134651184,2.0256026628471555,0.595522403717041
29,0.3254467596610387,0.8958333134651184,2.0249413677624295,0.595522403717041
30,0.19831998646259308,0.9166666865348816,2.024529594750631,0.595522403717041
